Report Link	Region	Lead State	TMDL ID	TMDL Name	Document Name	Document Type	TMDL Status	TMDL Date	Fiscal Year	TMDL Type	Pollutant	Pollutant Group	Assessment Unit ID	MatchScoreDescending	likely_model	score1	qual	qualmatch	mike she	mike shematch	answers	answersmatch	gwlf	gwlfmatch	wasp	waspmatch	warmf	warmfmatch	spreadsheet	spreadsheetmatch	swat	swatmatch	gssha	gsshamatch	minteq	minteqmatch	concepts	conceptsmatch	cequalriv	cequalrivmatch	agnps	agnpsmatch	sstemp	sstempmatch	hec-hms	hec-hmsmatch	cequalw2	cequalw2match	oteq	oteqmatch	stepl	steplmatch	usle	uslematch	sustain	sustainmatch	curve number	curve numbermatch	efdc	efdcmatch	cche	cchematch	kineros	kinerosmatch	bathub	bathubmatch	tidal prism	tidal prismmatch	edp riv1	edp riv1match	load duration curve	load duration curvematch	simple method	simple methodmatch	basins	basinsmatch	mike 11	mike 11match	hspf	hspfmatch	swmm	swmmmatch	mass balance	mass balancematch	dwsm	dwsmmatch	hec ras	hec rasmatch	validation	validation_text
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75934	10	ID	4070	TETON RIVER SUBBASIN	Teton SBA and TMDL entire document.pdf	Document	Approved/Established	24-Feb-03	2003	Nonpoint Source	"Nutrients,Sediment"	"Nutrients,Sediment"	"ID2113,ID2116,ID2117,ID2125,ID2127,ID2128,ID2129,ID2134,ID2136"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	 BASINS 	0		0		0		0		0		0		2	" validat, validat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75935	4	AL	4038	"FINAL DEVELOPMENT OF AMMONIA AND ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN TMDLS, THACKER CREEK"	"Thacker Creek OEDO, Ammonia.pdf"	Document	Approved/Established	31-Oct-02	2003	Nonpoint Source	"Ammonia,Carbonaceous Bod (CBOD),Nitrogenous BOD (NBOD)"	"Ammonia,Organic Enrichment/Oxygen Depletion"	AL/03160109-080-01	100	;spreadsheet	;5	0		0		0		0		0		0		5	" Spreadsheet , spreadsheet , spreadsheet , spreadsheet , Spreadsheet "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75936	4	AL	4042	"FINAL DEVELOPMENT OF PATHOGENS TMDL, THACKER CREEK"	Thacker Creek Pathogens.pdf	Document	Approved/Established	30-Jan-03	2003	Nonpoint Source	Fecal Coliform	Pathogens	AL/03160109-080-01	100	;hspf	;2	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	(BASINS)	0		2	"(HSPF), HSPF "	0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75938	4	FL	22537	NUTRIENT AND DISSOLVED OXYGEN TMDL FOR THIRTY MILE CREEK	ThirtyMileCreekDOTMDL.pdf	Document	Approved/Established	20-Dec-05	2006	Point/Nonpoint Source	"Nitrogen, Total"	Nutrients	FL-1639	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	" BASINS
"	0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75941	4	AL	11550	"FINAL DEVELOPMENT OF ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN TMDLS, THREEMILE CREEK"	Threemile Creek OEDO TMDL.pdf	Document	Approved/Established	18-Jan-07	2007	Point/Nonpoint Source	"Carbonaceous Bod (CBOD),Nitrogenous BOD (NBOD)"	Organic Enrichment/Oxygen Depletion	"AL/03160204-060-01,AL03160204-0504-102,AL03160204-0504-103"	100	;wasp;efdc;hspf	;14;13;10	0		0		0		0		14	" WASP ,(WASP),(WASP), WASP
,(WASP), WASP ,(WASP), WASP , WASP , WASP , WASP , WASP , WASP , WASP "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		13	" EFDC ,(EFDC),(EFDC), EFDC ,(EFDC), EFDC ,(EFDC), EFDC , EFDC , EFDC , EFDC , EFDC , EFDC "	0		0		0		0		0		0		0		0		0		10	"(LSPC),(LSPC), LSPC ,
LSPC , LSPC , LSPC , LSPC , LSPC , LSPC , LSPC "	0		0		0		0		2	" validat, validat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75945	4	MS	12337	BIG BLACK AND TOMBIGBEE LEGACY PESTICIDES	Tombigbee and Big Black Pesticide Proposed TMDL.pdf	Document	Approved/Established	14-Nov-05	2006	Nonpoint Source	"DDT,Toxaphene"	Pesticides	"MS012E,MS013TE,MS016CE,MS022E,MS037E,MS038E,MS053E,MS412BE,MSLBGBKRE,MSNOXUBRE,MSTIBBEE,MSUBGBKRE"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75946	4	MS	12128	BIG BLACK RIVER FOR PESTICIDES DDT AND TOXAPHENE	Tombigbee and Big Black Pesticide draft TMDL.pdf	Document	Approved/Established	15-Nov-05	2006	Nonpoint Source	"DDT,Toxaphene"	Pesticides	MSLBGBKRE	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75952	4	MS	9441	BULL MOUNTAIN CREEK	TombigbeeRBBullMtnApr03.pdf	Document	Approved/Established	24-Jul-03	2003	Point/Nonpoint Source	Fecal Coliform	Pathogens	MS007BE	100	;load duration curve	;2	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		2	"load duration curve,load duration curve"	0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75953	4	MS	23056	CHIWAPA CREEK FECAL COLIFORM	TombigbeeRBChiwapaCreekFecalColiformOct06.pdf	Document	Approved/Established	13-Oct-06	2007	Point/Nonpoint Source	Fecal Coliform	Pathogens	MS014C1E	100	;load duration curve	;2	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		2	"load duration curve,Load Duration Curve"	0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75954	4	MS	9440	JAMES CREEK WATERSHED	TombigbeeRBJamesCreekSedimentJul03.pdf	Document	Approved/Established	24-Jul-03	2003	Point/Nonpoint Source	Sediment	Sediment	"MS009JE,MS009JM1,MS009JM2"	100	;concepts;agnps	;6;5	0		0		0		0		0		0		0		0		0		0		6	" CONCEPTS , CONCEPTS , CONCEPTS , CONCEPTS , CONCEPTS , CONCEPTS "	0		5	"AnnAGNPS ,AnnAGNPS , AGNPS , AGNPS , AGNPS "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75956	4	MS	9443	NOXUBEE RIVER	TombigbeeRBNoxubeeApr03.pdf	Document	Approved/Established	24-Jul-03	2003	Point/Nonpoint Source	Fecal Coliform	Pathogens	MSNOXUBRE	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75960	6	NM	3605	SAPILLO CREEK FROM THE MOUTH ON THE GILA RIVER TO LAKE ROBERTS	Total_Organic_Carbon_TMDL_for_Sapillo_Creek_12-18-2001.pdf	Document	Approved/Established	5-Apr-02	2002	Nonpoint Source	Total Organic Carbon (TOC)	Organic Enrichment/Oxygen Depletion	NM-GRB1-10300	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75961	6	NM	985	"REDONDO CREEK FROM THE MOUTH ON SULPHUR CREEK TO THE HEADWQATERS,RIO GRANDE 2106"	Total_Phosphorus_TMDL_for_Redondo_Creek.pdf	Document	Approved/Established	2-Dec-99	2000	Nonpoint Source	"Phosphorus, Total"	Nutrients	NM-MRG2-40100	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75971	10	OR	1936	TUALATIN RIVER -- 2001	Tualatin_TMDL.pdf	Document	Approved/Established	7-Aug-01	2001	Point/Nonpoint Source	"Bacteria,Chlorophyll-A,Dissolved Oxygen,Temperature,pH"	"Algal Growth,Organic Enrichment/Oxygen Depletion,Pathogens,Temperature,pH/Acidity/Caustic Conditions"	"ID_UNL_007,OR22M-ASH0,OR22M-ASH0SU,OR22M-BEAV0,OR22M-BEAV0SU,OR22M-BRON0,OR22M-BRON0SU,OR22M-BURR0,OR22M-BURR0SU,OR22M-BUTT0,OR22M-BUTT0SU,OR22M-CARP0,OR22M-CEDA0,OR22M-CEDA0SU,OR22M-CEDR0,OR22M-CEDR0SU,OR22M-CHIC0,OR22M-CHIC0SU,OR22M-CHRI0,OR22M-CHRI0SU,OR22M-COUN0,OR22M-DAEF0,OR22M-DAIR0,OR22M-DAIR0SU,OR22M-DAWF0,OR22M-FANN0,OR22M-FANN0SU,OR22M-GALE0,OR22M-HALL0,OR22M-HALL0SU,OR22M-HEAT0,OR22M-HEAT0SU,OR22M-HEDG0,OR22M-HEDG0SU,OR22M-JOHB0,OR22M-JOHB0SU,OR22M-JOHC0,OR22M-JOHC0SU,OR22M-MCFE0,OR22M-MCFE0SU,OR22M-MCKA0,OR22M-MCKA0SU,OR22M-NYBE0,OR22M-NYBE0SU,OR22M-ROCK0,OR22M-ROCK0SU,OR22M-SCOG0,OR22M-SUMM0,OR22M-SUMM0SU,OR22M-TUAL0,OR22M-TUAL0SU,OR22M-WILL0,OR22M-WILL0SU,OR_UNL_14"	100			0		0		0		0		0		0		1	 spreadsheet 	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75972	6	NM	3550	CANYON CREEK FROM THE MOUTH ON THE MIDDLE FORK OF THE GILA TO HEADWATERS	Turbidity_TMDL_for_Canyon_Creek_12-13-2001.pdf	Document	Approved/Established	10-Apr-02	2002	Nonpoint Source	Turbidity	Turbidity	NM-GRB1-30240	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75973	6	NM	3604	SAPILLO CREEK FROM THE MOUTH ON THE GILA RIVER TO LAKE ROBERTS	Turbidity_TMDL_for_Sapillo_Creek_12-14-2001.pdf	Document	Approved/Established	5-Apr-02	2002	Nonpoint Source	Turbidity	Turbidity	NM-GRB1-10300	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75974	6	NM	3603	WHITEWATER CREEK FROM THE MOUTH ON THE SAN FRANCISCO RIVER TO THE WHITEWATER CAMPGROUND	Turbidity_TMDL_on_Whitewater_Creek_11-05-01.pdf	Document	Approved/Established	11-Apr-02	2002	Point/Nonpoint Source	Turbidity	Turbidity	NM-SFR4-20100	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75975	6	NM	"100,536,703,671"	"JEMEZ RIVER FROM RIO GUADALUPE TO THE CONFLUENCE OF THE EAST FORK OF THE JEMEZ RIVER AND SAN ANTONIO CREEK,RIO GUADALUPE FROM THE MOUTH ON THE JEMEZ RIVER TO THE CONFLUENCE OF THE RIO DE LAS VACAS AND RIO CEBOLLA,RIO GUADALUPE FROM THE MOUTH ON THE JEMEZ RIVER TO THE CONFLUENCE OF THE RIO DE LAS VACAS AND RIO CEBOLLA, RIO GRANDE 2106"	Turbidity_and_Stream_Bottom_Deposits_TMDLs_for_Jemez_River_and_Rio_Guadalupe.pdf	Document	Approved/Established	"02-DEC-99,31-DEC-99"	2000	Nonpoint Source	"Stream Bottom Deposits,Turbidity"	"Sediment,Turbidity"	"NM-MRG2-20000,NM-MRG2-20100"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75983	7	IA	11200	TUTTLE LAKE	TuttleTMDL FINAL Revised.pdf	Document	Approved/Established	13-Jan-05	2005	Point/Nonpoint Source	"Algae,Turbidity"	"Algal Growth,Turbidity"	IA 04-EDM-00290-L	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	(RUSLE)	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75990	6	LA	9696	UPPER CALCASIEU RIVER	U Calcasieu R BOD_1.pdf	Document	Approved/Established	2-Sep-03	2003	Point/Nonpoint Source	Dissolved Oxygen	Organic Enrichment/Oxygen Depletion	LA-030101	100	;tidal prism;spreadsheet	;36;11	0		0		0		0		0		0		11	" spreadsheet , spreadsheet , SPREADSHEET
, Spreadsheet , SPREADSHEET
, SPREADSHEET
, Spreadsheet , SPREADSHEET
, SPREADSHEET
, Spreadsheet , SPREADSHEET
"	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		36	" TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM , TIDAL PRISM "	0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75995	10	OR	1362	UMATILLA RIVER	UmatillaTMDL.pdf	Document	Approved/Established	9-May-01	2001	Point/Nonpoint Source	"Ammonia,Aquatic Weeds or Algae,Bacteria,Nitrate,Sedimentation,Temperature,Turbidity,pH"	"Algal Growth,Ammonia,Nutrients,Pathogens,Sediment,Temperature,Turbidity,pH/Acidity/Caustic Conditions"	"OR27B-BEAL0,OR27B-BEAV0,OR27B-BIEF0,OR27B-BIRC0,OR27B-BIWF0,OR27B-BOSC0,OR27B-BUTT0,OR27B-HEDN0,OR27B-LINE0,OR27B-LOSP0,OR27B-MCKA0,OR27B-MCKA0SU,OR27B-MCNF0,OR27B-MEAC0,OR27B-MEAC18.5,OR27B-MEEF0,OR27B-MENF0,OR27B-MILL0,OR27B-RAIL0,OR27B-SHEE0,OR27B-SHIM0,OR27B-SPRH0,OR27B-SQUA0,OR27B-TWOM0,OR27B-UMAT0,OR27B-UMAT32.5,OR27B-UMAT55,OR27B-UMNF0,OR27B-UMSF0,OR27B-WESC0,OR27B-WILD0"	100	;curve number	;2	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	(USLE)	0		2	" curve number , curve number "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		3	" corroborat, corroborat, validat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75996	10	OR	1362	UMATILLA RIVER	UmatillaTMDLAppxA-1.pdf	Document	Approved/Established	9-May-01	2001	Point/Nonpoint Source	"Ammonia,Aquatic Weeds or Algae,Bacteria,Nitrate,Sedimentation,Temperature,Turbidity,pH"	"Algal Growth,Ammonia,Nutrients,Pathogens,Sediment,Temperature,Turbidity,pH/Acidity/Caustic Conditions"	"OR27B-BEAL0,OR27B-BEAV0,OR27B-BIEF0,OR27B-BIRC0,OR27B-BIWF0,OR27B-BOSC0,OR27B-BUTT0,OR27B-HEDN0,OR27B-LINE0,OR27B-LOSP0,OR27B-MCKA0,OR27B-MCKA0SU,OR27B-MCNF0,OR27B-MEAC0,OR27B-MEAC18.5,OR27B-MEEF0,OR27B-MENF0,OR27B-MILL0,OR27B-RAIL0,OR27B-SHEE0,OR27B-SHIM0,OR27B-SPRH0,OR27B-SQUA0,OR27B-TWOM0,OR27B-UMAT0,OR27B-UMAT32.5,OR27B-UMAT55,OR27B-UMNF0,OR27B-UMSF0,OR27B-WESC0,OR27B-WILD0"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=75999	10	OR	1362	UMATILLA RIVER	UmatillaTMDLAppxA-3.pdf	Document	Approved/Established	9-May-01	2001	Point/Nonpoint Source	"Ammonia,Aquatic Weeds or Algae,Bacteria,Nitrate,Sedimentation,Temperature,Turbidity,pH"	"Algal Growth,Ammonia,Nutrients,Pathogens,Sediment,Temperature,Turbidity,pH/Acidity/Caustic Conditions"	"OR27B-BEAL0,OR27B-BEAV0,OR27B-BIEF0,OR27B-BIRC0,OR27B-BIWF0,OR27B-BOSC0,OR27B-BUTT0,OR27B-HEDN0,OR27B-LINE0,OR27B-LOSP0,OR27B-MCKA0,OR27B-MCKA0SU,OR27B-MCNF0,OR27B-MEAC0,OR27B-MEAC18.5,OR27B-MEEF0,OR27B-MENF0,OR27B-MILL0,OR27B-RAIL0,OR27B-SHEE0,OR27B-SHIM0,OR27B-SPRH0,OR27B-SQUA0,OR27B-TWOM0,OR27B-UMAT0,OR27B-UMAT32.5,OR27B-UMAT55,OR27B-UMNF0,OR27B-UMSF0,OR27B-WESC0,OR27B-WILD0"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76000	10	OR	1362	UMATILLA RIVER	UmatillaTMDLAppxA-4.pdf	Document	Approved/Established	9-May-01	2001	Point/Nonpoint Source	"Ammonia,Aquatic Weeds or Algae,Bacteria,Nitrate,Sedimentation,Temperature,Turbidity,pH"	"Algal Growth,Ammonia,Nutrients,Pathogens,Sediment,Temperature,Turbidity,pH/Acidity/Caustic Conditions"	"OR27B-BEAL0,OR27B-BEAV0,OR27B-BIEF0,OR27B-BIRC0,OR27B-BIWF0,OR27B-BOSC0,OR27B-BUTT0,OR27B-HEDN0,OR27B-LINE0,OR27B-LOSP0,OR27B-MCKA0,OR27B-MCKA0SU,OR27B-MCNF0,OR27B-MEAC0,OR27B-MEAC18.5,OR27B-MEEF0,OR27B-MENF0,OR27B-MILL0,OR27B-RAIL0,OR27B-SHEE0,OR27B-SHIM0,OR27B-SPRH0,OR27B-SQUA0,OR27B-TWOM0,OR27B-UMAT0,OR27B-UMAT32.5,OR27B-UMAT55,OR27B-UMNF0,OR27B-UMSF0,OR27B-WESC0,OR27B-WILD0"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		18	"
Validat, Validat, Validat, Validat, Validat, Validat, Validat,
Validat, validat, validat, validat, Validat, Validat, Validat, Validat, Validat, Validat, Validat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76013	4	AL	11555	"FINAL DEVELOPMENT OF PATHOGENS TMDL, UPPER BRINDLEY CREEK"	Upper Brindley Creek Pathogens.pdf	Document	Approved/Established	31-Jan-06	2006	Nonpoint Source	Fecal Coliform	Pathogens	AL/03160109-030-01	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76016	10	ID	4106	"OWYHEE RIVER SUBBASIN, UPPER"	Upper Owyhee SBA&TMDL (full report).pdf	Document	Approved/Established	12-Mar-03	2003	Nonpoint Source	"Sediment,Temperature,Turbidity"	"Sediment,Temperature,Turbidity"	"ID-0369,ID2614,ID2616,ID2617,ID2625,ID2627,ID6618"	100	;sstemp	;83	0		0		0		0		0		0		0		0		0		0		0		0		0		83	"
SSTemp ,(SSTEMP), SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP ,
SSTEMP
,
SSTEMP
,
SSTEMP
, SSTEMP , SSTEMP ,
SSTEMP , SSTEMP , SSTEMP ,
SSTEMP
, SSTEMP , SSTEMP , SSTEMP
, SSTEMP
, SSTEMP
, SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP
, SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP
, SSTEMP
, SSTEMP
, SSTEMP , SSTEMP , SSTEMP , SSTEMP ,
SSTEMP , SSTEMP
,
SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP ,
SSTEMP
, SSTEMP , SSTEMP ,
SSTEMP
,
SSTEMP
,
SSTEMP
,
SSTEMP
,
SSTEMP , SSTEMP , SSTEMP
,
SSTEMP
, SSTEMP , SSTEMP
,
SSTEMP
, SSTEMP
, SSTEMP
, SSTEMP
, SSTEMP
, SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP , SSTEMP
, SSTEMP
, SSTEMP
, SSTEMP "	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		4	" validat, validat, validat, validat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76017	10	ID	4107	"SALMON SUBBASIN, UPPER"	Upper Salmon River SBA and TMDL pt 3.pdf	Document	Approved/Established	19-Mar-03	2003	Nonpoint Source	Sediment	Sediment	ID3013	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		3	" validat, validat, validat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76018	10	ID	12122	UPPER SNAKE ROCK TMDL (MODIFICATION)	Upper Snake Rock TMDL Mod.pdf	Document	Approved/Established	14-Sep-05	2005	Point/Nonpoint Source	"Phosphorus, Total,Total Suspended Solids (TSS)"	"Nutrients,Turbidity"	"ID2369,ID2370,ID2372,ID2373,ID2374,ID2375,ID2377,ID2378,ID2379,ID2380,ID2384,ID2385,ID2386,ID2389,ID2395,ID2398,ID2400,ID2403,ID2404,ID2405,ID2408,ID2411,ID2459,ID5173,ID5174,ID5175,ID5176,ID5177,ID5286,ID5287,ID5646,ID5647,ID6374,ID_UNL_154,ID_UNL_155,ID_UNL_156,ID_UNL_157,ID_UNL_158,ID_UNL_159,ID_UNL_160,ID_UNL_161,ID_UNL_162"	100	;mass balance	;2	0		0		0		0		0		0		1	 spreadsheet 	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		2	"mass-balance model,mass-balance model"	0		0		2	" corroborat, corroborat"
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76021	10	WA	9439	"WHITE RIVER WATERSHED, UPPER"	Upper White River TMDL.pdf	Document	Approved/Established	11-Aug-03	2003	Nonpoint Source	"Riparian Shade,Sediment"	"Sediment,Temperature"	"WA_IT88EW13.462,WA_IT88EW17.930,WA_IT88EW2.007,WA_UNL_186,WA_UNL_187,WA_UNL_188,WA_UNL_189,WA_UNL_190,WA_UNL_191,WA_UNL_192,WA_UNL_193,WA_UNL_194,WA_UNL_195,WA_UNL_196"	100			0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76023	5	OH	"1,086,810,875"	"UPPER AUGLAIZE WATERSHED,UPPER AUGLAIZE WATERSHED (BLACKHOOF CK TO PUSHETA CK)"	UpperAuglaizeFinalTMDL.pdf	Document	Approved/Established	23-Sep-04	2004	Point/Nonpoint Source	"Ammonia Nitrogen,Bacteria,Phosphorus,Sediment"	"Ammonia,Nutrients,Pathogens,Sediment"	"OH 70 1.4,OH 70 11,OH 70 13.1,OH 70 13.2,OH 70 15,OH 70 16,OH 70 19,OH 70 2,OH 70 22,OH 70 24,OH 70 25.2,OH 70 27,OH 70 4,OH 70 7,OH 70 8,OH70 14,OH70 20,OH70 7,OH70 8"	100			0		0		0		0		0		0		1	 spreadsheet 	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1	simple model	0		0		1	 HSPF 	0		0		0		0		4	" corroborat, corroborat, validat, validat"
