Report Link,Other Cause,Dioxins,TMDL Name,Habitat Alterations,TMDL Type,Chlorine,Region,Turbidity,Sediment,Pesticides,Oil and Grease,Pollutant Group,Assessment Unit ID,Toxic Inorganics,Mercury,TMDL ID,MatchScoreDescending,Metals (other than Mercury),Trash,Pathogens,Total Toxics,TMDL Status,pH/Acidity/Caustic Conditions,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Polychlorinated Biphenyls (PCBs),Fiscal Year,Ammonia,Document Name,Temperature,Toxic Organics,Organic Enrichment/Oxygen Depletion,Nutrients,Pollutant,Lead State,Document Type,Noxious Aquatic Plants,number_of_pages
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76429,0.0,0.0,RAINBOW CREEK TMDL FOR TOTAL NITROGEN;RAINBOW CREEK TMDL FOR TOTAL PHOSPHORUS,0.0,Point/Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Nutrients,CAR902.200RAINBOW CREEK,0.0,0.0,22893;22894,200.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2006.0,0.0,rs2005-0085attach-rb-22894.pdf,0.0,0.0,0.0,2.0,"Nitrogen, Total;Phosphorus, Total",CA,Document,0.0,32
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76438,0.0,0.0,SALMON FALLS,0.0,Point/Nonpoint Source,0.0,1,0.0,0.0,0.0,0.0,Ammonia;Nutrients;Organic Enrichment/Oxygen Depletion,NHR60003050-00.0901(A),0.0,0.0,11114;11118,600.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2000.0,2.0,salmon_falls_tmdl99report.pdf,0.0,0.0,2.0,2.0,"Biochemical Oxygen Demand (BOD);NH3;Phosphorus, Total",NH,Document,0.0,53
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76441,0.0,0.0,SALT CREEK,0.0,Point/Nonpoint Source,0.0,5,0.0,0.0,0.0,0.0,Pathogens,INC0151_T1012;INC0152_T1013;INC0153_T1015;INC0155_T1017;INC0155_T1088,0.0,0.0,10954;10955;10956;10957;10958,500.0,0.0,0.0,5.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,salt creek e coli final tmdl report.pdf,0.0,0.0,0.0,0.0,Escherichia Coli (E. Coli),IN,Document,0.0,115
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76442,0.0,0.0,SALT FORK VERMILLION RIVER (BPJ-03),0.0,Point/Nonpoint Source,0.0,5,0.0,0.0,0.0,0.0,Nutrients,ILBPJ03_BPJ 03,0.0,0.0,33700,200.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2007.0,0.0,salt-fork-vermilion-approved.pdf,0.0,0.0,0.0,2.0,Nitrates,IL,Document,0.0,382
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76448,0.0,0.0,"TMDLS FOR TURBIDITY, CHLORIDE, SULFATE, AND TDS IN THE BOEUF RIVER AND BAYOU MACON BASINS, AR",0.0,Nonpoint Source;Point/Nonpoint Source,0.0,6,6.0,0.0,0.0,0.0,Salinity/Total Dissolved Solids/Chlorides/Sulfates;Turbidity,AR08050001-18-49.4;AR08050001-19-58.1;AR08050001-22-27.1;AR08050002-03-80.5;AR08050002-06-38.6;AR08050002-10-48.4,0.0,0.0,11241,1300.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,7.0,0.0,2005.0,0.0,sear_13tmdlsf.pdf,0.0,0.0,0.0,0.0,Chloride;Siltation/Turbidity;Sulfate;Total Dissolved Solids (TDS),AR,Document,0.0,45
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76453,0.0,0.0,"TRIB. TO WILLOW CREEK, WILLOW CREEK RESERVOIR",0.0,Not Entered,0.0,8,0.0,0.0,0.0,0.0,Ammonia,COUCUC06A-b,0.0,0.0,1214,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2000.0,1.0,1214 TMDL ID 2000_8_18_tmdl_examples_nutrients_co_willowcreek.pdf,0.0,0.0,0.0,0.0,"Ammonia, Un-ionized",CO,Document,0.0,15
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76472,0.0,0.0,BEAVER CREEK,0.0,Point/Nonpoint Source,0.0,3,0.0,0.0,0.0,0.0,Pathogens,VAS-O07R,0.0,0.0,23343,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,BeaverCr_TMDL.pdf,0.0,0.0,0.0,0.0,Fecal Coliform,VA,Document,0.0,128
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76489,0.0,0.0,CYPRESS SWAMP;RACOON CREEK,0.0,Nonpoint Source;Point/Nonpoint Source,0.0,3,0.0,0.0,0.0,0.0,Pathogens,VAP-K25R;VAP-K32R-08,0.0,0.0,23333;24466,200.0,0.0,0.0,2.0,0.0,Approved/Established,0.0,0.0,0.0,2006.0,0.0,ChowanStudy_TMDL.pdf,0.0,0.0,0.0,0.0,Fecal Coliform,VA,Document,0.0,340
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76493,0.0,0.0,BECKS POND;BELLTOWN RUN - HEADWATERS TO CHRISTINA RIVER;BURROUGHS RUN - PA-DE LINE TO RED CLAY CREEK;CHRISTINA CREEK - UPPER - MAINSTEM;CHRISTINA RIVER - LOWER;CHRISTINA RIVER - MIDDLE;LITTLE MILL CREEK AND WILOW RUN - CHESTNUT RUN TO CHRISTINA RIVE;LOWER BRANDYWINE - MAINSTEM;LOWER CHRISTINA CREEK - MAINSTEM;LOWER CHRISTINA CREEK - TRIB FROM SMALLEYS POND TO WHITE CLAY CREE;MILL CREEK - HEADWATERS TO WHITE CLAY CREEK;MUDDY RUN - HEADWATERS TO WHITE CLAY CREEK;PIKE CREEK - HEADWATERS TO WHITE CLAY CREEK;RED CLAY CREEK - PA-DE LINE TO WHITE CLAY CREEK;SMALLEYS POND;SUNSET POND;UPPER BRANDYWINE - STATE LINE TO WILMINGTON;UPPER CHRISTINA RIVER - UPPER - MAINSTEM;WEST BRANCH/PERSIMMON RUN/STINE HASKELL BRANCH;WHITE CLAY CREEK - PA-DE LINE TO CHRISTINA,0.0,Nonpoint Source;Point Source;Point/Nonpoint Source,0.0,3,0.0,0.0,0.0,0.0,Nutrients;Organic Enrichment/Oxygen Depletion,DE040-001_(A);DE040-002_(A);DE120-001_(A);DE120-002_(A);DE120-003-02_(A);DE120-003_(A);DE120-004-01_(A);DE120-004-02_(A);DE120-005-01_(A);DE120-006_(A);DE120-007-01_(A);DE120-L01_(A);DE120-L02_(A);DE120-L03_(A);DE120-L03_(B);DE260-001_(A);DE260-002_(A);DE320-001_(A);DE320-002_(A);DE320-003_(A);DE320-004_(A),0.0,0.0,24969;24970;24972;24973;25017;25018;25019;25021;25022;25024;25025;25026;25027;25029;25030;25031;25032;25034;25036;25125;25127;25137;25139;25141;25143;25948;25949;25950;25952;25953;25954;25956;25957;25958;25959;25960,3600.0,0.0,0.0,0.0,0.0,Approved/Established;Withdrawn,0.0,0.0,0.0,2005.0,0.0,Christina_Low_Flow_TMDL.pdf,0.0,0.0,5.0,31.0,Dissolved Oxygen;Nitrogen;Phosphorus,DE,Document,0.0,170
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76494,0.0,0.0,CHRISTINA RIVER -MIDDLE,0.0,Nonpoint Source,0.0,3,0.0,0.0,0.0,0.0,Organic Enrichment/Oxygen Depletion,DE120-002_(A),0.0,0.0,31500,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2006.0,0.0,Christina_Nutrient_DO TMDL Report_App.pdf,0.0,0.0,1.0,0.0,Dissolved Oxygen,DE,Document,0.0,143
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76555,0.0,0.0,NORTH FORK SHENANDOAH RIVER,0.0,Nonpoint Source,0.0,3,0.0,0.0,0.0,0.0,Polychlorinated Biphenyls (PCBs),VAV-B41R-02,0.0,0.0,24525,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,1.0,2001.0,0.0,ShenandoahReport_AppA-F.pdf,0.0,0.0,0.0,0.0,Polychlorinated Biphenyls (PCBs),VA,Document,0.0,95
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76606,0.0,0.0,BEAVER CREEK,0.0,Point/Nonpoint Source,0.0,3,0.0,1.0,0.0,0.0,Pathogens;Sediment,VAS-O07R,0.0,0.0,23342;23343,200.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,VA_BeaverCr_TMDL.pdf,0.0,0.0,0.0,0.0,Fecal Coliform;Sediment,VA,Document,0.0,128
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76627,0.0,0.0,BEAVERPOND CREEK;BIG HOUNDS CREEK;CYPRESS SWAMP;LITTLE NOTTOWAY RIVER;MILL SWAMP;NOTTOWAY RIVER;RACOON CREEK;RATTLESNAKE SWAMP;SAPPONY CREEK,0.0,Nonpoint Source;Point/Nonpoint Source,0.0,3,0.0,0.0,0.0,0.0,Organic Enrichment/Oxygen Depletion;Pathogens;pH/Acidity/Caustic Conditions,VAC-K14R;VAC-K14R-01;VAC-K15R-01;VAC-K16R-00;VAP-K22R;VAP-K25R;VAP-K32R-08;VAT-K34R-01;VAT-K34R-02,0.0,0.0,23314;23332;23333;24383;24384;24385;24466;24501;24502;24503;24504,1100.0,0.0,0.0,9.0,0.0,Approved/Established,1.0,0.0,0.0,2006.0,0.0,VA_ChowanStudy_TMDL.pdf,0.0,0.0,1.0,0.0,Dissolved Oxygen;Fecal Coliform;pH,VA,Document,0.0,340
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76758,0.0,0.0,NORTH FORK SHENANDOAH RIVER;SHENANDOAH RIVER (MAIN STEM);SHENANDOAH RIVER/MAIN STEM&SOUTH FORK,0.0,Nonpoint Source,0.0,3,0.0,0.0,0.0,0.0,Polychlorinated Biphenyls (PCBs),VAV-B41R;VAV-B41R-02;VAV-B41R-03,0.0,0.0,23384;24525;24526,300.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,3.0,2001.0,0.0,VA_ShenandoahReport_AppA-F.pdf,0.0,0.0,0.0,0.0,Polychlorinated Biphenyls (PCBs),VA,Document,0.0,95
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76805,0.0,0.0,"SNAKE-ROCK, UPPER;UPPER SNAKE ROCK TMDL (MODIFICATION)",0.0,Point/Nonpoint Source,0.0,10,41.0,34.0,0.0,0.0,Nutrients;Pathogens;Sediment;Turbidity,ID-0075;ID-0101;ID-0102;ID-0108;ID-0221;ID-0229;ID2369;ID2370;ID2372;ID2373;ID2374;ID2375;ID2377;ID2378;ID2379;ID2380;ID2384;ID2385;ID2386;ID2389;ID2395;ID2398;ID2400;ID2403;ID2404;ID2405;ID2408;ID2411;ID2459;ID5173;ID5174;ID5175;ID5176;ID5177;ID5286;ID5287;ID5646;ID5647;ID6374;ID_UNL_003;ID_UNL_004;ID_UNL_154;ID_UNL_155;ID_UNL_156;ID_UNL_157;ID_UNL_158;ID_UNL_159;ID_UNL_160;ID_UNL_161;ID_UNL_162,0.0,0.0,2018;12122,16200.0,0.0,0.0,12.0,0.0,Approved/Established,0.0,0.0,0.0,2005.0,0.0,snake_rock_upper_tss_revision_twin_falls.pdf,0.0,0.0,0.0,75.0,"Bacteria;Nutrients;Phosphorus, Total;Sediment;Total Suspended Solids (TSS)",ID,Document,0.0,57
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76824,0.0,0.0,BAYOU TECHE - HEADWATERS AT BAYOU COURTABLEAU TO I-10,0.0,Point/Nonpoint Source,0.0,6,0.0,0.0,0.0,0.0,Salinity/Total Dissolved Solids/Chlorides/Sulfates,LA-060205,0.0,0.0,2447,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,1.0,0.0,2001.0,0.0,techechloride_f.pdf,0.0,0.0,0.0,0.0,Chlorides,LA,Document,0.0,12
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76825,0.0,0.0,BAYOU TECHE - HEADWATERS AT BAYOU COURTABLEAU TO I-10,0.0,Point/Nonpoint Source,0.0,6,0.0,0.0,0.0,0.0,Salinity/Total Dissolved Solids/Chlorides/Sulfates,LA-060205,0.0,0.0,2445,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,1.0,0.0,2001.0,0.0,techesulfate_f.pdf,0.0,0.0,0.0,0.0,Sulfates,LA,Document,0.0,12
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76826,0.0,0.0,LONG PRAIRIE RIVER WATERSHED,0.0,Nonpoint Source,0.0,5,0.0,0.0,0.0,0.0,Organic Enrichment/Oxygen Depletion,MN07010108-501;MN07010108-502;MN07010108-503;MN07010108-504;MN07010108-505;MN07010108-506,0.0,0.0,12278,600.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2005.0,0.0,tmdl-longprairie-appendix.pdf,0.0,0.0,6.0,0.0,Carbonaceous Bod (CBOD),MN,Document,0.0,249
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76827,0.0,0.0,LONG PRAIRIE RIVER WATERSHED,0.0,Nonpoint Source,0.0,5,0.0,0.0,0.0,0.0,Organic Enrichment/Oxygen Depletion,MN07010108-501;MN07010108-502;MN07010108-503;MN07010108-504;MN07010108-505;MN07010108-506,0.0,0.0,12278,600.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2005.0,0.0,tmdl-longprairie-figures.pdf,0.0,0.0,6.0,0.0,Carbonaceous Bod (CBOD),MN,Document,0.0,14
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76828,0.0,0.0,LONG PRAIRIE RIVER WATERSHED,0.0,Nonpoint Source,0.0,5,0.0,0.0,0.0,0.0,Organic Enrichment/Oxygen Depletion,MN07010108-501;MN07010108-502;MN07010108-503;MN07010108-504;MN07010108-505;MN07010108-506,0.0,0.0,12278,600.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2005.0,0.0,tmdl-longprairie-report.pdf,0.0,0.0,6.0,0.0,Carbonaceous Bod (CBOD),MN,Document,0.0,147
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76829,0.0,0.0,LONG PRAIRIE RIVER WATERSHED,0.0,Nonpoint Source,0.0,5,0.0,0.0,0.0,0.0,Organic Enrichment/Oxygen Depletion,MN07010108-501;MN07010108-502;MN07010108-503;MN07010108-504;MN07010108-505;MN07010108-506,0.0,0.0,12278,600.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2005.0,0.0,tmdl-longprairie-tables.pdf,0.0,0.0,6.0,0.0,Carbonaceous Bod (CBOD),MN,Document,0.0,15
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76830,0.0,0.0,Upper Sacramento River Metals TMDL,0.0,Point/Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Metals (other than Mercury),CAR508.100SACRAMENTO R.(S,0.0,0.0,10110,300.0,3.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2002.0,0.0,tmdl_report_uppersacto.pdf,0.0,0.0,0.0,0.0,Cadmium;Copper;Zinc,CA,Document,0.0,207
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76831,0.0,0.0,PISCATAQUA RIVER ESTUARY;SALMON FALLS RIVER,0.0,Nonpoint Source;Point/Nonpoint Source,0.0,1,0.0,0.0,0.0,0.0,Ammonia;Nutrients;Organic Enrichment/Oxygen Depletion,ME-607R(d);ME-630R,0.0,0.0,1029;2528,600.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2000.0,2.0,tmdl_salmon_falls99rep.pdf,0.0,0.0,2.0,2.0,"Biochemical Oxygen Demand (BOD);NH3;Phosphorus, Total",ME,Document,0.0,53
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76836,0.0,0.0,STRAWBERRY RIVER BASIN TMDLS FOR TURBIDITY,0.0,Nonpoint Source,0.0,6,6.0,0.0,0.0,0.0,Turbidity,AR11010012-005;AR11010012-006;AR11010012-008;AR11010012-009;AR11010012-010;AR11010012-011,0.0,0.0,22637;22638;22639;22640;22641;22642,600.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2006.0,0.0,tmdls_strawberry_river.pdf,0.0,0.0,0.0,0.0,Total Suspended Solids (TSS),AR,Document,0.0,109
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76837,0.0,0.0,WHITE RIVER AND WEST FORK WHITE RIVER TMDLS FOR TURBIDITY,0.0,Nonpoint Source,0.0,6,1.0,0.0,0.0,0.0,Turbidity,AR11010001-024,0.0,0.0,22626,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2006.0,0.0,tmdls_west_fork_and_white_river.pdf,0.0,0.0,0.0,0.0,Total Suspended Solids (TSS),AR,Document,0.0,85
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76841,0.0,0.0,"TRANSYLVANIA BROOK, SOUTHBURY, CT",0.0,Point Source,1.0,1,0.0,0.0,0.0,0.0,Ammonia;Chlorine;Metals (other than Mercury),CT-6806,0.0,0.0,6519,400.0,2.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2001.0,1.0,transylvaniabrooktmdlfinal.pdf,0.0,0.0,0.0,0.0,Ammonia;Chlorine;Copper;Zinc,CT,Document,0.0,27
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76843,0.0,0.0,TUMBLIN' CREEK FECAL COLIFORM AND TOTAL COLIFORM,0.0,Point/Nonpoint Source,0.0,4,0.0,0.0,0.0,0.0,Pathogens,FL-2718A,0.0,0.0,10776,200.0,0.0,0.0,2.0,0.0,Approved/Established,0.0,0.0,0.0,2003.0,0.0,tumblin_creek_fctc_tmdl.pdf,0.0,0.0,0.0,0.0,Fecal Coliform;Total Coliform,FL,Document,0.0,17
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76845,0.0,0.0,NORTH BOSQUE RIVER,0.0,Point/Nonpoint Source,0.0,6,0.0,0.0,0.0,0.0,Nutrients,TX-1226;TX-1255,0.0,0.0,9682,200.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2002.0,0.0,tx_bosque_1226_1255tmdls.pdf,0.0,0.0,0.0,2.0,Phosphorus,TX,Document,0.0,29
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76851,0.0,0.0,"WILLIMANTIC RIVER, STAFFORD, CT",0.0,Point Source,0.0,1,0.0,0.0,0.0,0.0,Metals (other than Mercury),CT-3100(a),0.0,0.0,6520,300.0,3.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2001.0,0.0,upperwillimanticrivertmdl.pdf,0.0,0.0,0.0,0.0,Copper;Lead;Zinc,CT,Document,0.0,16
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76856,0.0,0.0,"VERMILION RIVER - HEADWATERS AT BAYOU FUSILIER-BOURBEAUX JUNCTION TO NEW FLANDERS (AMBASDOR CAFFERY) BRIDGE, LA HWY 3073",0.0,Point/Nonpoint Source,0.0,6,0.0,0.0,0.0,0.0,Salinity/Total Dissolved Solids/Chlorides/Sulfates,LA-060801,0.0,0.0,2493,100.0,0.0,0.0,0.0,0.0,Withdrawn,0.0,1.0,0.0,2001.0,0.0,vermilionsulfate_801-802_f.pdf,0.0,0.0,0.0,0.0,Sulfates,LA,Document,0.0,15
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76860,0.0,0.0,WABASH RIVER;WABASH RIVER (CONFLUENCE OF BEAVER CK TO STATE LINE);WABASH RIVER (HEADWATERS TO CONFLUENCE W/ BEAVER CK),1.0,Point/Nonpoint Source,0.0,5,6.0,0.0,0.0,0.0,Habitat Alterations;Nutrients;Turbidity,05120101 030;OH05120101 010;OH05120101 040;OH63 1;OH63 16;OH63 19- 97,0.0,0.0,10702;10703;11014,1000.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,wabash_tmdl_final_complete.pdf,0.0,0.0,0.0,3.0,Habitat Alterations;Phosphorus;Total Suspended Solids (TSS),OH,Document,0.0,82
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76862,1.0,0.0,WALKER LAKE TOTAL DISSOLVED SOLIDS,0.0,Nonpoint Source,0.0,9,0.0,0.0,0.0,0.0,Other Cause,NV09-WR-11,0.0,0.0,11245,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,0.0,0.0,2005.0,0.0,walker_lake_tmdl_staffrpt.pdf,0.0,0.0,0.0,0.0,Solids,NV,Document,0.0,24
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76868,0.0,0.0,DUFF CREEK,0.0,Point/Nonpoint Source,0.0,5,0.0,0.0,0.0,0.0,Pathogens,MI210406A,0.0,0.0,10705,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,wb-swas-tmdl-duffck_187782_7.pdf,0.0,0.0,0.0,0.0,Escherichia Coli (E. Coli),MI,Document,0.0,23
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76880,0.0,0.0,WHITE LAKE,0.0,Point/Nonpoint Source,0.0,6,0.0,0.0,0.0,0.0,Salinity/Total Dissolved Solids/Chlorides/Sulfates,LA-050703,0.0,0.0,2419,100.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,1.0,0.0,2001.0,0.0,whitelakechloride_f.pdf,0.0,0.0,0.0,0.0,Chloride,LA,Document,0.0,11
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76881,0.0,0.0,WHITE LAKE,0.0,Point/Nonpoint Source,0.0,6,0.0,0.0,0.0,0.0,Salinity/Total Dissolved Solids/Chlorides/Sulfates,LA-050703,0.0,0.0,2284,200.0,0.0,0.0,0.0,0.0,Approved/Established,0.0,2.0,0.0,2001.0,0.0,whitelaketds_f.pdf,0.0,0.0,0.0,0.0,Chlorides;Total Dissolved Solids (TDS),LA,Document,0.0,11
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76980,0.0,0.0,LAKE MICHIGAN SHORELINE,0.0,Nonpoint Source,0.0,5,0.0,0.0,0.0,0.0,Pathogens,INC0121G_G1074,0.0,0.0,10880,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,10880_lkmichtmdl[1].pdf,0.0,0.0,0.0,0.0,Escherichia Coli (E. Coli),IN,Document,0.0,58
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76982,0.0,0.0,LAKE MICHIGAN SHORELINE,0.0,Nonpoint Source,0.0,5,0.0,0.0,0.0,0.0,Pathogens,INC0121G_G1075,0.0,0.0,10881,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,10881_lkmichtmdl[1].pdf,0.0,0.0,0.0,0.0,Escherichia Coli (E. Coli),IN,Document,0.0,58
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76984,0.0,0.0,LAKE MICHIGAN SHORELINE,0.0,Nonpoint Source,0.0,5,0.0,0.0,0.0,0.0,Pathogens,INC0181G_G1092,0.0,0.0,10882,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,10882_lkmichtmdl[1].pdf,0.0,0.0,0.0,0.0,Escherichia Coli (E. Coli),IN,Document,0.0,58
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76986,0.0,0.0,LAKE MICHIGAN SHORELINE,0.0,Nonpoint Source,0.0,5,0.0,0.0,0.0,0.0,Pathogens,INC0181G_G1093,0.0,0.0,10883,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,10883_lkmichtmdl[1].pdf,0.0,0.0,0.0,0.0,Escherichia Coli (E. Coli),IN,Document,0.0,58
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76991,0.0,0.0,ST. JOSEPH RIVER,0.0,Point/Nonpoint Source,0.0,5,0.0,0.0,0.0,0.0,Pathogens,INJ01T2_M1005,0.0,0.0,10884,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,10884_stjosephtmdl[1].pdf,0.0,0.0,0.0,0.0,Escherichia Coli (E. Coli),IN,Document,0.0,44
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=76996,0.0,0.0,ST. JOSEPH RIVER,0.0,Point/Nonpoint Source,0.0,5,0.0,0.0,0.0,0.0,Pathogens,INJ01T4_M1003,0.0,0.0,10885,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,10885_stjosephtmdl[1].pdf,0.0,0.0,0.0,0.0,Escherichia Coli (E. Coli),IN,Document,0.0,44
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=77001,0.0,0.0,ST. JOSEPH RIVER,0.0,Point/Nonpoint Source,0.0,5,0.0,0.0,0.0,0.0,Pathogens,INJ01T3_M1004,0.0,0.0,10886,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,10886_stjosephtmdl[1].pdf,0.0,0.0,0.0,0.0,Escherichia Coli (E. Coli),IN,Document,0.0,44
http://ofmpub.epa.gov/waters10/attains_impaired_waters.show_tmdl_document?p_tmdl_doc_blobs_id=77006,0.0,0.0,ST. JOSEPH RIVER,0.0,Point/Nonpoint Source,0.0,5,0.0,0.0,0.0,0.0,Pathogens,INJ01T1_M1006,0.0,0.0,10887,100.0,0.0,0.0,1.0,0.0,Approved/Established,0.0,0.0,0.0,2004.0,0.0,10887_stjosephtmdl[1].pdf,0.0,0.0,0.0,0.0,Escherichia Coli (E. Coli),IN,Document,0.0,44
